inchikey	smiles	chembl_id	name
RCINICONZNJXQF-MZXODVADSA-N	CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C	CHEMBL428647	PACLITAXEL
RIJLVEAXPNLDTC-UHFFFAOYSA-N	O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1	CHEMBL3301607	FILGOTINIB
PKCDDUHJAFVJJB-VLZXCDOPSA-N	C[C@]1(O)C[C@@H](c2nc(-c3ccc4ccc(-c5ccccc5)nc4c3)c3c(N)nccn32)C1	CHEMBL1091644	linsitinib
KYWWJENKIMRJBI-UHFFFAOYSA-N	Fc1ccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2ccc(F)cc2Cl)cc1	CHEMBL456237	LXR-623
RNAMYOYQYRYFQY-UHFFFAOYSA-N	COc1cc2c(NC3CCN(C(C)C)CC3)nc(N3CCC(F)(F)CC3)nc2cc1OCCCN1CCCC1	CHEMBL2441082	UNC0642
PCZOHLXUXFIOCF-BXMDZJJMSA-N	CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21	CHEMBL503	lovastatin
SAGZIBJAQGBRQA-UHFFFAOYSA-N	O=C(NC1CCOCC1)c1ccc(-c2cc(-c3c[nH]nc3-c3ccccn3)ccn2)cc1	CHEMBL202887	GW788388
YDNOHCOYQVZOMC-UHFFFAOYSA-N	Fc1ccc2[nH]ccc2c1-c1nc(N2CCOCC2)c2sc(CN3CCN(CC4CC4)CC3)cc2n1	CHEMBL4450504	PI-3065
BKCDJTRMYWSXMC-UHFFFAOYSA-N	COc1cc2c(cc1OCCCN1CCCC1)N=C(N)C21CCC1	CHEMBL3109630	A-366
QLPHOXTXAKOFMU-WBVHZDCISA-N	CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)CC[C@H]2C)n1	CHEMBL1765740	GSK2334470
BIAVGWDGIJKWRM-FQEVSTJZSA-N	CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1	CHEMBL10188	TALNETANT
FNYGWXSATBUBER-UHFFFAOYSA-N	Cc1ccccc1C(C(=O)NC1CCCCC1)N(C(=O)Cn1ccnc1C)c1cccc(F)c1	CHEMBL2180727	AGI-5198
LWJGMYMNSNVCEM-UHFFFAOYSA-N	COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1	CHEMBL3286797	PF-04418948
ZYVXTMKTGDARKR-UHFFFAOYSA-N	COc1cc(N2CCN(C)CC2)ccc1Nc1nccc(-c2cn(C)c3cnccc23)n1	CHEMBL3421968	AZ191
JDUBGYFRJFOXQC-KRWDZBQOSA-N	NC1(C(=O)N[C@@H](CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1	CHEMBL2325741	capivasertib
JGRPKOGHYBAVMW-UHFFFAOYSA-N	O=C(O)c1ccc(O)c2ncccc12	CHEMBL1230640	IOX1
VSOUDUXMPUHJEU-UHFFFAOYSA-N	COc1ccc(CNC(=O)c2cc(-c3cncc(C)c3)ncc2-c2nccs2)nc1OC	CHEMBL3338865	MK-3697
TXZPMHLMPKIUGK-UHFFFAOYSA-N	COc1ccccc1S(=O)(=O)Nc1ccc2c(c1)CN(C)C(=O)N2	CHEMBL2179387	PFI-1
FYQFEJFTCLKXTQ-UHFFFAOYSA-N	Cc1cc(C)c(S(=O)(=O)N(CCc2cccc(Br)c2)Cc2ccc(-c3cccc(S(C)(=O)=O)c3)cc2)c(C)c1	CHEMBL5275278	SR9243
RDALZZCKQFLGJP-UHFFFAOYSA-N	Cc1cc2c(C(N)=O)cccc2n1-c1nc2c(c(NCc3ccccc3)n1)COCC2	CHEMBL3747513	CB-5083
KBFUQFVFYYBHBT-UHFFFAOYSA-N	Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1cccn1	CHEMBL498270	TRAM-34
JGWRKYUXBBNENE-UHFFFAOYSA-N	FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1	CHEMBL3813873	pexidartinib
XMVAWGSQPHFXKU-UHFFFAOYSA-N	Cc1nn(C)c(COc2ccc(N3CCN(S(=O)(=O)N(C)C)CC3)cc2)c1-c1cccc2c(CCCOc3cccc4ccccc34)c(C(=O)O)n(CCN3CCOCC3)c12	CHEMBL3417704	A-1210477
BUZAJRPLUGXRAB-UHFFFAOYSA-N	Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(I)cc1	CHEMBL285932	AM251
IDKAKZRYYDCJDU-HBMMIIHUSA-N	CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12	CHEMBL2381408	SAR-405838
OHUHVTCQTUDPIJ-JYCIKRDWSA-N	C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2ccnc3[nH]ccc23)n1	CHEMBL4285417	AZD6738
WXRGFPHDRFQODR-ICLZECGLSA-N	CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O	CHEMBL2169919	EPZ004777
JCSGFHVFHSKIJH-UHFFFAOYSA-N	Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21	CHEMBL102714	SB-216763
QCIJLRJBZDBVDB-UHFFFAOYSA-N	COc1ccccc1C(=O)Nc1cc2c(cc1N1CCCC1)n(C)c(=O)n2C	CHEMBL3356143	PFI-4
QJZQFVRFJCGDKF-UHFFFAOYSA-N	Cc1sc(C)c(C(=O)NC2(c3ccc(C(=O)O)cc3)CC2)c1Cc1ccc(C(F)(F)F)cc1	CHEMBL597997	MK-2894
YYDUWLSETXNJJT-MTJSOVHGSA-N	Cc1ccc(NC(=O)Nc2cc(C(F)(F)F)ccc2F)cc1Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1	CHEMBL2037226	GNF-5837
HUUSXLKCTQDPGL-UHFFFAOYSA-N	CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1	CHEMBL3183703	MCC950
GYLDXIAOMVERTK-UHFFFAOYSA-N	CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21	CHEMBL3545097	Sapanisertib
LCVIRAZGMYMNNT-VVONHTQRSA-N	O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1	CHEMBL3600873	MK-5108
IVUGFMLRJOCGAS-UHFFFAOYSA-N	Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1	CHEMBL2140408	AMG-900
GJFCSAPFHAXMSF-UXBLZVDNSA-N	Cc1cc(NC(=O)c2cccc(NC(=O)/C=C/CN(C)C)c2)ccc1Nc1nccc(-c2cccnc2)n1	CHEMBL2216824	JNK-IN-7
QADPYRIHXKWUSV-UHFFFAOYSA-N	CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1	CHEMBL1852688	INFIGRATINIB
AWNXKZVIZARMME-UHFFFAOYSA-N	CC(C)(O)CNc1ncc(-c2ccnc(Nc3ccnc(Cl)c3)n2)c(CC2CC2)n1	CHEMBL3913746	VPS34-IN-1
HWVNEWGKWRGSRK-UHFFFAOYSA-N	Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)c(F)c3)nc2C)ccc1OCC(=O)O	CHEMBL38508	GW0742
PMTIWRPLQBVEMR-UHFFFAOYSA-N	COc1ccc(N2CCN(CCCNC(=O)Cn3c(=O)c4cccn4c4c(C)ccnc43)CC2)cc1	CHEMBL1729417	ML 190
UTAJHKSGYJSZBR-UHFFFAOYSA-N	COc1ccccc1C(=O)Nc1cccc(NC(=O)c2cccc(C)c2)c1	CHEMBL1081188	ML365
NDKGACIWVAOUQH-UHFFFAOYSA-N	O=C(c1cc(C2CC2)on1)N(C1CCCCC1)C1CCCCC1	CHEMBL1970071	CYM 5541
JKJMWHULJIOKPJ-UHFFFAOYSA-N	O=C(N1CCCCC1Cc1ccccc1)n1cc(-c2ccc(-c3ccccc3)cc2)nn1	CHEMBL2144065	KT109
KMGUBUXDNOMSRM-UHFFFAOYSA-N	Clc1ccc(OCCOc2ccc(Br)nc2Br)c(Cl)c1	CHEMBL1732549	ML-178
YVIJPELUPZUEJX-UHFFFAOYSA-N	COc1ccc(N2CCN(C(=O)c3cc4c(s3)-c3ccccc3S(=O)(=O)C4)CC2)cc1	CHEMBL1509398	ML349
ZRHWCAFAIHTQKD-QGZVFWFLSA-N	COC(=O)N1C(=O)[C@@](c2ccccc2)(C2CCCC2)N1C(=O)OC	CHEMBL1524542	ABL127
ZRHWCAFAIHTQKD-KRWDZBQOSA-N	COC(=O)N1C(=O)[C@](c2ccccc2)(C2CCCC2)N1C(=O)OC	CHEMBL1475741	ABL127
RPBMXJHQYJLPDN-UHFFFAOYSA-N	CC(=O)c1cc(-c2cc(C(=O)NC3CC3)ccc2C)c2ncccn12	CHEMBL4065619	TP-472
AQTPWCUIYUOEMG-INIZCTEOSA-N	O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1	CHEMBL3646801	GSK2194069
IYHHRZBKXXKDDY-UHFFFAOYSA-N	CCC(F)(F)c1cc(N2CCC(S(C)(=O)=O)CC2)nc2sc(C(N)=O)c(N)c12	CHEMBL4522930	BI 605906
ARYVAQSYRLZVQD-UHFFFAOYSA-N	NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2	CHEMBL3606021	NMS-P118
PSICWGWNIOOULV-UHFFFAOYSA-N	CCOC(Cn1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21)OCC	CHEMBL3800481	eCF309
RSMYFSPOTCDHHJ-GOSISDBHSA-N	COc1nnc2ccc(N3CCC(c4ccc(OCCN5CCN(C)C(=O)[C@H]5C)cc4)CC3)nn12	CHEMBL4078100	AZD-5153
OTTJIRVZJJGFTK-SFHVURJKSA-N	CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC(F)F)c2)N=C1c1ccc(Cl)c(Cl)c1	CHEMBL3818617	BAY-598
FQWDVNSBYDXPIO-CQSZACIVSA-N	COc1ccccc1C(=O)Nc1cc2c(cc1N1CCNC[C@H]1C)n(C)c(=O)n2C	CHEMBL3828191	GSK6853
ABGOSOMRWSYAOB-UHFFFAOYSA-N	Clc1cc2c(NC3CCCC3)nnc(-c3ccncc3)c2cc1Cl	CHEMBL4521971	A-196
DUCNNEYLFOQFSW-PMERELPUSA-N	COc1c(C)cc(NC(=O)c2nn(Cc3ccc(F)cc3)c3c2CN(C(=O)c2ccc[nH]2)C[C@]3(C)C(N)=O)cc1C	CHEMBL4565370	GSK864
HZASIAXCPXTISQ-NVXWUHKLSA-N	COc1cc2nc(-c3cc(F)ccc3O)nc(N[C@@H]3CNC[C@H]3C(C)(C)O)c2cc1OC	CHEMBL1236782	CCT241533
PGIVGIFOWOVINL-GOSISDBHSA-N	CC(=O)C1=C(C)N(c2cccc(C(F)(F)F)c2)C(=O)N[C@@H]1c1ccc(C#N)nc1	CHEMBL3617968	BAY-678
QMDKVNSQXPVCRD-RQNOJGIXSA-N	CNCCN(C)Cc1c[nH]nc1-c1ccc(O[C@H]2C[C@H](OCCC3CCOCC3)C2)cc1	CHEMBL3589039	EPZ020411
KNOUWGGQMADIBV-KRWDZBQOSA-N	CN1C(=O)[C@@H](NC(=O)c2cc(Cc3ccccc3)on2)COc2ccccc21	CHEMBL3785703	GSK481
LBFYQISQYCGDDW-UHFFFAOYSA-N	Cn1cc(-c2ccc(-c3cncc(Cl)c3N3CCC4(CCNC4=O)CC3)cc2)cn1	CHEMBL3408213	CCT251545
PFPSFENQCNMITC-MRXNPFEDSA-N	COc1cc(C)[nH]c(=O)c1CNC(=O)c1c(C)n([C@H](C)C2CCOCC2)c2ccccc12	CHEMBL3605456	CPI-360
XVECNLUKQDKOST-UHFFFAOYSA-N	CCCS(=O)(=O)c1nc(NC2CC2)cc(-c2ccc3c(ccn3C3CC(C)(C)NC(C)(C)C3)c2)n1	CHEMBL3785432	NVS-CECR2-1
BJFSUDWKXGMUKA-UHFFFAOYSA-N	COc1cc(-c2cn(C)c(=O)c3cnccc23)c(OC)cc1CN(C)C	CHEMBL3823101	BI-9564
CGWBJJZOKGZCSJ-UHFFFAOYSA-N	CCCOc1ccc(CCc2nc3cc(-c4c(C)noc4C)ccc3n2CCN2CCOCC2)cc1	CHEMBL3963965	PF-CBP1
WELBJLUKWAJOQV-UHFFFAOYSA-N	CCOc1cc(N2CCC(O)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CCC(=O)N2C	CHEMBL3974629	Mps1-IN-2
ZHMXXVNQAFCXKK-QGZVFWFLSA-N	C[C@@H]1CCNC(=O)c2cc3ccc(C(=O)Nc4nc5ccccc5n4CCCN(C)C)cc3n21	CHEMBL1933288	BI00645435
HDAJDNHIBCDLQF-RUZDIDTESA-N	O=C(Nc1ccc2[nH]nc(-c3ccncc3)c2c1)[C@@H]1CCN(CC(=O)N2CCN(c3ccc(-c4ncccn4)cc3)CC2)C1	CHEMBL3590107	SCH772984
PQSUYGKTWSAVDQ-ZVIOFETBSA-N	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@]2(C=O)[C@@H](C(=O)CO)CC[C@@H]12	CHEMBL273453	ALDOSTERONE
HWGQMRYQVZSGDQ-HZPDHXFCSA-N	Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1	CHEMBL3137320	TALAZOPARIB
ARJCBSRIPGJMAD-LLVKDONJSA-N	NC(=O)c1noc([C@H](CCCC2CCCCC2)CC(=O)NO)n1	CHEMBL226630	UK 383367
SFMJNHNUOVADRW-UHFFFAOYSA-N	C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C	CHEMBL4091991	BMX-IN-1
UYUHRKLITDJEHB-UHFFFAOYSA-N	COc1ccc(N(C(=O)Nc2c(C)cccc2C)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)c(OC)c1	CHEMBL4553284	HG-9-91-01
UEMQPCYDWCSVCU-UHFFFAOYSA-N	COc1cc(C#N)ccc1S(=O)(=O)Nc1ccc2c(c1)cc(C)c(=O)n2C	CHEMBL3752151	NI-57
VEPKQEUBKLEPRA-UHFFFAOYSA-N	O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl	CHEMBL119385	Neflamapimod
NDEXUOWTGYUVGA-LJQANCHMSA-N	Cn1cc(-c2[nH]c3cc(NC(=O)[C@H](N)C4CCCCC4)cc4c(=O)[nH]ncc2c34)cn1	CHEMBL3990456	PF-477736
TXGKRVFSSHPBAJ-JKSUJKDBSA-N	NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1	CHEMBL2177736	PRT062607
RRZVGDGTWNQAPW-UHFFFAOYSA-N	Cn1cc(CCn2cnc(-c3cnn(C)c3)c2-c2ccc(C#N)cc2)cn1	CHEMBL4296718	BAZ2-ICR
WUJVPELCYCESAP-UHFFFAOYSA-N	O=C(O)CC1CCC2(CC1)CCN(c1cc(OC(F)(F)F)ccc1Cl)CC2	CHEMBL3919973	GPR120-IN-1
ZKXZLIFRWWKZRY-KRWDZBQOSA-N	O=C(NC[C@H](O)CN1CCc2ccccc2C1)c1cc(NC2COC2)ncn1	CHEMBL4060831	EPZ015666
SUNXHXDJOIXABJ-NSHDSACASA-N	Cc1cc(Nc2nc(N[C@@H](C)c3ccc(F)cc3)c(C#N)cc2F)n[nH]1	CHEMBL1774055	AZ-960
FSZPIAXLCCQFCM-FCQUAONHSA-N	CN(C)Cc1cccc(N/C(=C2\C(=O)Nc3cc(C(N)=O)ccc32)c2ccccc2)c1	CHEMBL4303171	BIX-02188
JZWXMCPARMXZQV-UHFFFAOYSA-N	CCCCN(Cc1ccc(C(=O)NO)cc1)C(=O)Nc1ccccc1	CHEMBL2179618	NEXTURASTAT A
ZOIBZSZLMJDVDQ-UHFFFAOYSA-N	Cc1cc(C)c(CNC(=O)c2cc(-c3ccc(CN4CCOCC4)cc3)cc3c2cnn3C2CCCC2)c(=O)[nH]1	CHEMBL3360855	EPZ005687
WVVXBPKOIZGVNS-UHFFFAOYSA-N	CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12	CHEMBL286615	LUZINDOLE
JSVNNLRZCJAYTQ-ORYQWCPZSA-N	C[C@@H](CN1CCC(n2c(=O)[nH]c3cc(Br)ccc32)CC1)NC(=O)[C@@H]1C[C@H]1c1ccccc1	CHEMBL524182	VU0359595
CYNLZIBKERMMOA-AWQFTUOYSA-N	COC(=O)c1cnn(-c2ccc(F)cc2F)c1/C=N/NC(=S)NC(C)(C)C	CHEMBL1708510	CID 2745687
ULNXAWLQFZMIHX-UHFFFAOYSA-N	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccnc(N3CCN(C)CC3)c2)cc2c1cnn2C(C)C	CHEMBL2204995	GSK343
HKROEBDHHKMNBZ-CHBKHGQFSA-N	CCC(=N\O)/C(C)=C/c1ccc(F)cc1	CHEMBL3697701	A-967079
JGPJQFOROWSRRS-UHFFFAOYSA-N	Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2	CHEMBL280164	APAFANT
BHUZLJOUHMBZQY-YXQOSMAKSA-N	O=C(CCCCCCC(=O)Nc1ccc([C@@H]2O[C@H](c3ccc(CO)cc3)C[C@H](CSc3nc(-c4ccccc4)c(-c4ccccc4)o3)O2)cc1)NO	CHEMBL356769	TUBACIN
QASFUMOKHFSJGL-LAFRSMQTSA-N	CC1=C2C[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C	CHEMBL254129	CYCLOPAMINE
PKNYXWMTHFMHKD-UHFFFAOYSA-N	CC(C)(Sc1ccc(CCN(CCCCC2CCCCC2)C(=O)NC2CCCCC2)cc1)C(=O)O	CHEMBL21241	GW7647
OYMNPJXKQVTQTR-UHFFFAOYSA-N	FC(F)(F)c1cccc(-c2noc(-c3cc(-c4ccccc4)c(C(F)(F)F)s3)n2)c1	CHEMBL224720	SEW-2871
SGIWFELWJPNFDH-UHFFFAOYSA-N	O=S(=O)(c1ccccc1)N(CC(F)(F)F)c1ccc(C(O)(C(F)(F)F)C(F)(F)F)cc1	CHEMBL62136	TO-901317
PQUGCKBLVKJMNT-UHFFFAOYSA-N	COc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)cc2)cc1	CHEMBL26915	SC-560
HIFJCPQKFCZDDL-ACWOEMLNSA-N	CC#CCC(C)[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)C[C@H]2C[C@H]1O	CHEMBL494	ILOPROST
RBUYFHLQNPJMQM-UHFFFAOYSA-N	COc1cc(-c2cn(C)c(=O)c3cnccc23)cc(OC)c1CN(C)C	CHEMBL3823478	BI-7273
JCKGSPAAPQRPBW-OAQYLSRUSA-N	O=C([C@@H](Cc1cccc(C(F)(F)F)c1)NS(=O)(=O)c1cc(F)c2c(c1)CCNC2)N1CCCC1	CHEMBL3414622	(R)-PFI-2
LXFOLMYKSYSZQS-XKHGBIBOSA-N	CC(C)N(C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C1CC(CCc2nc3cc(C(C)(C)C)ccc3[nH]2)C1	CHEMBL3087499	EPZ-5676
LHGUZCKPFXXVPV-GOSISDBHSA-N	CCS(=O)(=O)N1CCC([C@@H](C)n2c(C)c(C(=O)NCc3c(OC)cc(C)[nH]c3=O)c3ccccc32)CC1	CHEMBL3605457	CPI-169
TVTXCJFHQKSQQM-LJQIRTBHSA-N	COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F	CHEMBL2402737	IDASANUTLIN
UJLAWZDWDVHWOW-YPMHNXCESA-N	C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12	CHEMBL221959	tofacitinib
ZSBOMTDTBDDKMP-OAHLLOKOSA-N	Cn1c(=O)cc(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O	CHEMBL376359	ALOGLIPTIN
SMPGEBOIKULBCT-UHFFFAOYSA-N	CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(Oc4ccnc5[nH]ccc45)c3)cc2C(F)(F)F)CC1	CHEMBL4125960	NG25
XRASPMIURGNCCH-UHFFFAOYSA-N	O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O	CHEMBL924	ZOLEDRONIC ACID
TUZYXOIXSAXUGO-PZAWKZKUSA-N	CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21	CHEMBL1144	pravastatin
WSEQXVZVJXJVFP-FQEVSTJZSA-N	CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	CHEMBL1508	escitalopram
XUKUURHRXDUEBC-KAYWLYCHSA-N	CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O	CHEMBL1487	ATORVASTATIN
CMWRPDHVGMHLSZ-GFCCVEGCSA-N	Cc1ccc(-c2ccc3c(ccc4sc5c(c43)NC[C@@H](C)NC5=O)n2)cn1	CHEMBL1231206	PF3644022
UZWDCWONPYILKI-UHFFFAOYSA-N	CCN1CCN(Cc2ccc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)nc2)CC1	CHEMBL3301610	ABEMACICLIB
ZHXNIYGJAOPMSO-UHFFFAOYSA-N	COc1cc(C)c(Sc2cnc(NC(=O)c3ccc(CNC(C)C(C)(C)C)cc3)s2)cc1C(=O)N1CCN(C(C)=O)CC1	CHEMBL209148	BMS-509744
AECDBHGVIIRMOI-UHFFFAOYSA-N	Nc1ncnc2c1c(-c1cccc(OCc3ccccc3)c1)cn2C1CC(CN2CCC2)C1	CHEMBL3188172	NVP-AEW541
DFQAJLQXPSPNJE-UHFFFAOYSA-N	CN1C(=O)c2ccccc2N(C)c2nc(Nc3ccc(N4CCC(O)CC4)cc3)ncc21	CHEMBL4649424	Aurora-compound 1
SFLKJNSBBVSPFE-UHFFFAOYSA-N	C=CC(=O)Nc1ccc(CN(C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)c2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1	CHEMBL4092990	FIIN-3
SAAYRHKJHDIDPH-UHFFFAOYSA-N	Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1Nc1cncc(C(N)=O)c1	CHEMBL552425	ALW-II-49-7
CZSDJYXNNJQXBB-UHFFFAOYSA-N	C=CCC1Oc2cccc(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3	CHEMBL266282	AL-43
NAXSRXHZFIBFMI-UHFFFAOYSA-N	O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1	CHEMBL59030	GW-3965
MSYKRHVOOPPJKU-BDAKNGLRSA-N	CCC[C@@H]1CC(=O)N([C@@H](CC)C(N)=O)C1	CHEMBL607400	BRIVARACETAM
YXLLQNMKIDBOGH-NDEPHWFRSA-N	CN1C(=O)c2ccccc2[S@](=O)c2ccc(C(=O)NCCc3cccs3)cc21	CHEMBL3234544	ML321
COFMYJWNXSFLKQ-QIROLCGISA-N	CC(/C=C1\SC(=S)N(CCCC(=O)Nc2ccc(C(=O)O)c(O)c2)C1=O)=C\c1ccccc1	CHEMBL1384502	ML 145
XECIGFKOOKPZGH-UHFFFAOYSA-N	CCc1cccc(CC)c1NC(=O)c1ccc(-c2cc(Cl)ccc2Cl)o1	CHEMBL1316334	ML131
UKMHVECLTZDSBD-UHFFFAOYSA-N	O=[N+]([O-])c1ccc(CN2CCOCCOCCN(Cc3ccc([N+](=O)[O-])cc3)CCOCC2)cc1	CHEMBL1401670	ML111
IEWYEWDDQWYJLU-UHFFFAOYSA-N	Cc1cc2c(s1)c1cnn(Cc3ccccc3F)c(=O)c1n2C	CHEMBL1084625	ML082
PMEQBGAGFZDWQX-UHFFFAOYSA-N	CCOc1ccc(NC(=S)N2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1	CHEMBL1543306	ML075
MMKXHTDCKLZHIM-UHFFFAOYSA-N	CCOc1ccc(-c2nc(-c3ccncc3)no2)cc1OCC	CHEMBL1452805	CYM5181
LZNFQRSVDZCPTR-SCFUHWHPSA-N	C#Cc1cccc(Nc2ncnc3c2ncn3[C@@H]2O[C@H](COS(N)(=O)=O)[C@@H](O)[C@H]2O)c1		ABPA3
PCHKPVIQAHNQLW-CQSZACIVSA-N	NC(=O)c1cccc2cn(-c3ccc([C@@H]4CCCNC4)cc3)nc12	CHEMBL1094636	niraparib
JLFSBHQQXIAQEC-UHFFFAOYSA-N	O=c1[nH][nH]c2nc(CN3Cc4ccccc4C3)nc3cccc1c32	CHEMBL3644587	E7449
LCVIRAZGMYMNNT-UHFFFAOYSA-N	O=C(O)C1(Cc2cccc(Nc3nccs3)n2)CCC(Oc2cccc(Cl)c2F)CC1	CHEMBL3182444	MK-5108
JNSLBXJNVHYNNW-CXNSMIOJSA-N	Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCOCCOCCOCCOCCOCCOCCOCCNC(=O)C[C@@H]1N=C(c3ccc(Cl)cc3)c3c(sc(C)c3C)-n3c(C)nnc31)c1nnc(C)n1-2	CHEMBL5440568	MT1
LVDRREOUMKACNJ-BKMJKUGQSA-N	Cc1cc(=O)n(C)c2cc(N3C(=O)CC[C@H](NS(=O)(=O)CC(C)C)[C@H]3c3ccc(Cl)cc3)ccc12	CHEMBL3753082	LP99
KLHOCHQJHXNKAS-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2ccc3c(c2)OCCO3)cc1NC(=O)c1ccc2nc(OCCN3CCCC3)ccc2c1	CHEMBL4087666	CCT251236
IFWUBRBMMNTBRZ-UHFFFAOYSA-N	Cc1cc(Cn2c(=O)n(Cc3cnc(C)s3)c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc32)n(C)n1	CHEMBL4286938	PDD00017273
YKNAKDFZAWQEEO-IBGZPJMESA-N	CCC(=O)N1CCOc2c(cc(-c3ccc(OC)c(OC)c3)cc2OC[C@H]2CCCN(C)C2)C1	CHEMBL3774655	I-CBP112
