inchikey	smiles	chembl_id	name
DKMFBWQBDIGMHM-UHFFFAOYSA-N	CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1	CHEMBL1531134	
DKNWSYNQZKUICI-UHFFFAOYSA-N	NC12CC3CC(CC(C3)C1)C2	CHEMBL1445834	
DKSWXNFPYZCJFU-UHFFFAOYSA-N	Cn1ncnc1COc1nn2c(-c3ccccc3)nnc2c2c1C1CCC2CC1	CHEMBL179712	
DKTDTIMJXXTKNI-UHFFFAOYSA-N	CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3[nH]cnc23)c1	CHEMBL3920011	
DKXHSOUZPMHNIZ-UHFFFAOYSA-N	O=C1NCCc2[nH]c(-c3ccncc3)cc21	CHEMBL225519	
DKYWVDODHFEZIM-UHFFFAOYSA-N	CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1	CHEMBL124412	
DKZGKUZHMHEHBU-UHFFFAOYSA-N	Cc1nc(NC(=O)NCC(=O)N(C)C)sc1-c1ccc(S(C)(=O)=O)c(F)c1		
DKZYXHCYPUVGAF-JCNLHEQBSA-N	CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1	CHEMBL3688339	
DLMBMHOJKBPKLK-UHFFFAOYSA-N	CCOc1ccc2cc(-c3nn(CC4CCNCC4)c4ncnc(N)c34)ccc2c1	CHEMBL2030554	
DLNAKYFPFYUBDR-HDICACEKSA-N	Nc1ccc(C(=O)N2C[C@H]3C[C@H](CN(Cc4ccccc4)C3)C2)cc1	CHEMBL2107656	
DLNGCNBJNSICSI-IYARVYRRSA-N	CC(=O)N[C@H]1CC[C@H](Nc2nccc(-c3c(-c4ccccc4)noc3C)n2)CC1		
DLNKOYKMWOXYQA-UHFFFAOYSA-N	CC(N)C(O)c1ccccc1	CHEMBL1200695	
DMDAXRKDNRQTIF-UHFFFAOYSA-N	Oc1ccccc1-c1ccc(-c2ccc3nc(O)c(O)c(O)c3c2)cc1		
DMDGGSIALPNSEE-UHFFFAOYSA-N	NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O	CHEMBL1763	
DMIDPTCQPIJYFE-UHFFFAOYSA-N	O=C(NCC(=O)N1CCCC1)Nc1ccc2cnccc2c1	CHEMBL4072005	
DMJWENQHWZZWDF-PKOBYXMFSA-N	CN1CCc2cc(Cl)c(O)cc2[C@H]2c3ccccc3CC[C@@H]21	CHEMBL1535402	
DMMILYKXNCVKOJ-UHFFFAOYSA-N	O=C(Nc1cccc(Nc2ncc(Br)c(NCCc3c[nH]cn3)n2)c1)N1CCCC1	CHEMBL3916849	
DMSYFHDBYSACBT-UHFFFAOYSA-N	O=C1C(=Cc2c[nH]c3nc(Cl)ccc23)Oc2c1ccc(O)c2CN1CCNCC1		
DMTSALXYYYZIBF-INIZCTEOSA-N	COc1cccc2c1nc([C@H](CCCNC(=N)CF)NC(=O)c1cccc3c1C(=O)NC3)n2C		
DMZCCFMMPHJWQY-BKWLFHPQSA-N	CCN(CC)CCO[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CCC(=O)[C@@]4(C)CC[C@@H]32)C1	CHEMBL2354929	
DNBCCTCVENITSE-VAWYXSNFSA-N	CCOC(=O)Nc1ccc(C(=O)/C=C/c2cc(N3CCOCC3)c3ccccc3n2)cc1		
DNDWVUOVTWIWKZ-UHFFFAOYSA-N	COCCNc1cc(NC(=O)N2CCCc3cc(CN(C)C(C)=O)c(C=O)nc32)ncc1C#N		
DNHZIQUHIDDATB-UHFFFAOYSA-N	Cc1cc(OCc2nc(-c3ccc(OC(C)C)nc3)c(-c3ccc(OC(F)(F)F)cc3)o2)ccc1OCC(=O)O	CHEMBL1080699	
DNJCYUFEKRPSFY-UHFFFAOYSA-N	CC(=O)c1ccc(OCCCOc2cc(NC(=O)C(=O)O)c(C)cc2Br)c(CCC(F)(F)F)c1O		
DNNKHEWDWWNMAH-UHFFFAOYSA-N	CN(C)c1ccn(-c2ccccc2)c(=O)c1N		
DNODJHQYSZVNMH-UHFFFAOYSA-N	Nc1ccc(O)c2c1C(=O)N(C1CCC(=O)NC1=O)C2=O		
DNORZUSMZSZZKU-UHFFFAOYSA-N	CCOC(=O)C1(CCCCCc2ccc(Cl)cc2)CO1	CHEMBL14093	
DNUXGDOJLQYUTO-UHFFFAOYSA-N	Brc1ccc2[nH]c3cnccc3c2c1	CHEMBL81169	
DNVXATUJJDPFDM-KRWDZBQOSA-N	Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n1-2	CHEMBL1957266	
DOBMPNYZJYQDGZ-UHFFFAOYSA-N	O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O	CHEMBL1466	
DOKZLKDGUQWMSX-HKBQPEDESA-N	OC[C@H](Cc1ccccc1)Nc1nc(Oc2ccc3c(c2)CCC3)nc2c1ncn2Cc1ccc(-c2ccccc2)cc1	CHEMBL259181	
DOUMFZQKYFQNTF-WUTVXBCWSA-N	O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O	CHEMBL324842	
DOUYETYNHWVLEO-UHFFFAOYSA-N	CC(C)Cn1cnc2c(N)nc3ccccc3c21	CHEMBL1282	
DPBURRXPRULCQN-UHFFFAOYSA-N	O=C(Nc1ccccc1)N(CC1=CC(Cc2ccccc2)(NC(=O)C(Cl)(Cl)Cl)CC1)c1cccc(OCCN2CCOCC2)c1		
DPFHVUSPVHRVFL-YFKPBYRVSA-N	C[C@@H](NCc1cc(Br)cc2[nH]c(=O)c(=O)[nH]c12)P(=O)(O)O	CHEMBL86313	
DPIFUIZFNOZKRB-DFIYOIEZSA-N	CCO[C@H]1OC(C(=O)Nc2ccccc2)=C[C@@H](c2csc3ccccc23)[C@@H]1CCCO	CHEMBL1302410	
DPJNKUOXBZSZAI-UHFFFAOYSA-N	CCCc1cc(C)[nH]c(=O)c1CNC(=O)c1cc(-c2ccc(N3CCN(C(C)C)CC3)nc2)cc2c1cnn2C(C)C	CHEMBL3414619	
DPNOTBLPQOITGU-LDDQNKHRSA-N	CCCCC[C@H](O)/C=C/[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)O	CHEMBL3246389	
DPSXTIYXJVKNSJ-UHFFFAOYSA-N	NS(=O)(=O)c1ccc(Nc2nc(-c3cc4cc(Cl)ccc4oc3=O)cs2)cc1	CHEMBL3805418	
DQDBCHHEIKQPJD-ODKJCKIQSA-N	CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)O	CHEMBL415788	
DQICCCTWSVSNRE-UHFFFAOYSA-N	CSc1cc2c(cn1)cc(-c1cc(NC(=O)c3ccccc3)ccc1C)c(=O)n2C		
DQJQOFFCCSGWRM-UHFFFAOYSA-N	Cc1nc(N2CCN(CC3CC3)C2=O)sc1C(=O)NCc1cccnc1	CHEMBL3104822	
DQTMJIUNXVVYJR-IDUWFGFVSA-N	COc1cc(OC)c(OC)cc1/C=C1\Oc2cc(O)ccc2C1=O		
DRCHYIQEOVOYNJ-RDGATRHJSA-N	Cc1cccc(C[C@H](Nc2ccccc2)C(=O)N[C@H](C#N)COCc2ccc(F)c(C(=O)O)c2)c1	CHEMBL133107	
DRCMAZOSEIMCHM-UHFFFAOYSA-N	Oc1cc2c(cc1O)CN(C(=S)NCCc1ccc(Cl)cc1)CCC2	CHEMBL391997	
DREVJBVJBRSSDL-UHFFFAOYSA-N	CC(C)NCC(O)COc1nccs1	CHEMBL2107607	
DRHKJLXJIQTDTD-OAHLLOKOSA-N	CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1	CHEMBL1200914	
DRLADIVXUVDIQQ-UHFFFAOYSA-N	CCN1c2ccc(C(C)=O)cc2N=C(c2ccc(C(=O)O)cc2F)c2cc3c(cc21)C(C)(C)CCC3(C)C	CHEMBL395962	
DRLFMBDRBRZALE-UHFFFAOYSA-N	COc1ccc2[nH]cc(CCNC(C)=O)c2c1	CHEMBL45	
DRSJLVGDSNWQBI-SFHVURJKSA-N	COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1	CHEMBL91485	
DRTSNTOTLTVTDJ-UHFFFAOYSA-N	CN(C)C1CCc2c(cccc2-c2ccccc2)C1		
DRZXDZYWZSKFDL-UHFFFAOYSA-N	COc1cc(C(C)C)c2c(c1)S(=O)(=O)N(COc1cc(=O)n3cccc(OCCN4CCCCC4)c3n1)C2=O	CHEMBL1354892	
DSCFFEYYQKSRSV-KLJZZCKASA-N	CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O	CHEMBL493737	
DSEIKQVUTKGLGT-UHFFFAOYSA-N	COC(=O)CN1CN(c2ccccc2)C2(CCN(Cc3ccc4ccccc4c3)CC2)C1=O	CHEMBL1395252	
DSEJCLDJIFTPPH-FMIVXFBMSA-N	CC(=O)N1CCc2ccc(N(C(=O)/C=C/c3cccc(C#N)c3)C3CCN(CCC4CCCC4)CC3)cc21	CHEMBL21283	
DSLPMJSGSBLWRE-UHFFFAOYSA-N	NS(=O)(=O)Oc1ccc2c3c(c(=O)oc2c1)CCCCC3	CHEMBL286738	
DSQVFZCPRRLZSA-UHFFFAOYSA-N	COc1ccccc1N1CCN(CCCc2ccccc2)CC1	CHEMBL26525	
DTEKTGDVSARYDS-NSHDSACASA-N	CC(C)CCN1c2nc(Nc3cc(F)c(O)c(F)c3)ncc2N(C)C(=O)[C@@H]1C		
DTIZKDMQUYFSRE-ZDUSSCGKSA-N	Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C2(C)CC2)c1		
DTNUPBSOODGRKW-UHFFFAOYSA-N	CCCC(C(=O)c1ccc2ccccc2c1)N1CCCC1	CHEMBL204759	
DTQNEFOKTXXQKV-HKUYNNGSSA-N	COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1	CHEMBL441225	
DTZDSNQYNPNCPK-UHFFFAOYSA-N	c1ccc(C(NCCNC(c2ccccc2)c2ccccc2)c2ccccc2)cc1	CHEMBL1387826	
DUBPJEDOCJXVKG-UHFFFAOYSA-N	CCOC(=O)c1cc2ccccc2nc1C	CHEMBL214673	
DUFKTZBQJIHIAQ-VGZDNEPHSA-N	CC(=O)Nc1cc(Cl)ccc1/C=C/C(=O)N1CCN(Cc2ccc(F)cc2)C[C@H]1C	CHEMBL198949	
DUGOZIWVEXMGBE-CHWSQXEVSA-N	COC(=O)[C@H](c1ccccc1)[C@H]1CCCCN1	CHEMBL827	
DUIHHZKTCSNTGM-UHFFFAOYSA-N	CS(=O)(=O)c1ccc(-c2cnc(N)c(C(=O)Nc3ccccc3)n2)cc1	CHEMBL1766779	
DUKJABPGWUISRC-OZRJUUBCSA-N	O=C(N[C@@H](c1ccccn1)C1CC1)c1ccc2[nH]nc(-c3ccc(N4C5CCC4CC(O)C5)cc3)c2c1	CHEMBL3818239	
DUOUNUFJLXSZFE-UHFFFAOYSA-N	CSc1sc(C(=N)N)cc1-c1nc(-c2cccc(NS(=O)(=O)c3ccc(F)cc3F)c2)cs1		
DUXCHYYGLSQPPP-LWOCSEGBSA-O	O=C(C[N+]12CCC(CC1)[C@@H](OC(=O)C(O)(c1cccs1)c1cccs1)C2)Nc1ccncn1		
DUYJMQONPNNFPI-UHFFFAOYSA-N	C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C	CHEMBL3353410	
DUYSYHSSBDVJSM-KRWOKUGFSA-N	CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)COP(=O)(O)O	CHEMBL225155	
DVEXZJFMOKTQEZ-JYFOCSDGSA-N	N#CC(=C(/N)Sc1ccccc1N)/C(C#N)=C(\N)Sc1ccccc1N	CHEMBL34704	
DVJAAHPCJYIXDE-VOQZNFBZSA-N	CC(C)C[C@H](NC(=O)c1ccc2c(c1)nc(Cc1ccco1)n2[C@@H]1CCCC[C@H]1C)C(=O)O		
DVKQVRZMKBDMDH-UUOKFMHZSA-N	Nc1ncnc2c1nc(Br)n2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O	CHEMBL1626177	
DVMCMTVFXINJGW-IRXDYDNUSA-N	O=C(Nc1ccc(Cl)cn1)[C@H]1CN(CC(F)F)C[C@@H]1C(=O)Nc1ccc(-n2ccccc2=O)cc1F	CHEMBL1221913	
DVNVYWLKGWAELS-UHFFFAOYSA-N	CC(C)CN(CC(=O)N1CCN(CC(OCc2ccc3ccccc3c2)c2ccc(Cl)cc2Cl)CC1)CC(C)C		
DVQKEPFWUFUQBY-UHFFFAOYSA-N	O=C(Nc1ccc(-n2c(C(F)(F)F)nc3ccccc32)cc1)c1cccc(F)c1F		
DVXSJBDRMIDVMC-UHFFFAOYSA-N	CN(C)CCCn1nc(C2=C(c3cn(-c4csc5ccccc45)c4ccccc34)C(=O)NC2=O)c2ccccc21	CHEMBL426587	
DWGPHWOSZWVQQI-YDWXAUTNSA-N	O=C(O)/C=C/c1ccc(-c2nc[nH]c2-c2ccc(/C=C/C(=O)O)cc2)cc1		
DWIYBCKFYUQVLU-UHFFFAOYSA-N	N#Cc1ccc(-c2ccc(OCCCCCCC(=O)NO)cc2)cc1	CHEMBL115812	
DWJXYEABWRJFSP-XOBRGWDASA-N	C[C@H](NC(=O)Cc1cc(F)cc(F)c1)C(=O)N[C@H](C(=O)OC(C)(C)C)c1ccccc1	CHEMBL255682	
DWLMLPCWSGBXMZ-UHFFFAOYSA-N	Cn1cc(C2=C(c3cn(C)c4ccccc34)C(=O)NC2=O)c2ccccc21	CHEMBL301515	
DWPQODZAOSWNHB-UHFFFAOYSA-N	CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1	CHEMBL2103779	
DWRVMQXDTOSBGF-MRXNPFEDSA-N	CC(C)(O)[C@H](F)CNC(=O)c1cnc(Nc2ncc(C#N)cc2Cl)cc1NC1CC1	CHEMBL3353191	
DWTTUJHWDXWREV-ZDUSSCGKSA-N	CCNc1nc(Nc2cc(C#N)cc(N3CCN([C@@H](C)C(N)=O)CC3)c2Cl)nn2c(C#N)cnc12		
DWZAEMINVBZMHQ-UHFFFAOYSA-N	CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1	CHEMBL592445	
DXPHNGAMYPPTBJ-TZMIJSMNSA-N	CC[C@H](C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CCC(=O)O)C(C)C)C(=O)N[C@H](C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)[C@@H](C)CC	CHEMBL3188091	
DXPOSRCHIDYWHW-UHFFFAOYSA-N	O=C(NCCNCC(O)COc1ccc(O)cc1)N1CCOCC1	CHEMBL1256945	
DXRACAQVDJUWTC-NEPJUHHUSA-N	CCCCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c1nnn[nH]1		
DXUDLEHAROCUHM-KYJUHHDHSA-N	CC(=O)N[C@@H](Cc1ccc(CP(=O)(O)O)cc1)C(=O)NC1(C(=O)N[C@@H](CC(N)=O)C(=O)NCCCc2c(O)ccc3ccccc23)CCCCC1	CHEMBL276046	
DXVKFBGVVRSOLI-UHFFFAOYSA-N	CCOC(=O)C1=C(N)Oc2ccc(Cl)cc2C1C(C#N)C(=O)OCC		
DYGBNAYFDZEYBA-UHFFFAOYSA-N	COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1	CHEMBL2419706	
DYIRSNMPIZZNBK-UHFFFAOYSA-N	CS(=O)(=O)c1ccc(-c2cnc(NCc3ccco3)n3cnnc23)cc1	CHEMBL4065484	
DYKFCLLONBREIL-KVUCHLLUSA-N	CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O	CHEMBL1200881	
DYLJVOXRWLXDIG-UHFFFAOYSA-N	COc1cccc(OC)c1-c1cc(C(=O)NC2(C(=O)O)C3CC4CC(C3)CC2C4)nn1-c1ccnc2cc(Cl)ccc12	CHEMBL506981	
DYLUUSLLRIQKOE-UHFFFAOYSA-N	CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1	CHEMBL3989908	
DYXYXTDIFMDJIR-UHFFFAOYSA-N	CNc1oc(-c2cccc3ccccc23)nc1C#N	CHEMBL1548353	
DZACSLYTXLZAAF-UHFFFAOYSA-N	Cc1c(CN2CCC(Nc3ncnc4sc(CC(F)(F)F)cc34)CC2)ccc2[nH]c(C#N)cc12	CHEMBL3780895	
DZGZFXRKNSZUSK-MKGJDZFWSA-N	CO[C@H]1CN(C)C(=O)c2cc(NC(=O)NC(C)C)ccc2OC[C@H](C)N(Cc2ccc(-c3ccccn3)cc2)C[C@@H]1C	CHEMBL2130605	
DZIUPOCVDSYPSY-UHFFFAOYSA-N	Cc1c(Nc2c(C#N)cncc2-c2cc3cc(CN4CCN(C)CC4)ccc3o2)ccc2[nH]ccc12	CHEMBL571581	
DZOJBGLFWINFBF-UMSFTDKQSA-N	CC(=O)N(C)C1(c2ccccc2)CCN(CCC[C@]2(c3ccc(Cl)c(Cl)c3)CCCN(C(=O)c3ccccc3)C2)CC1	CHEMBL346178	
FACMWMBWGSPRKO-UHFFFAOYSA-N	CN1CCN(C2=Nc3ccccc3Sc3nccn32)CC1	CHEMBL2105337	
FAEKWTJYAYMJKF-QHCPKHFHSA-N	CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	CHEMBL1272	
FANMQRSNMHKZCR-BKUYFWCQSA-N	CC1(CN2C(=O)S/C(=C\c3ccc(NS(=O)(=O)c4ccc([N+](=O)[O-])c(C(F)(F)F)c4)cc3)C2=O)CCCCC1	CHEMBL597622	
FAOMZVDZARKPFJ-UHFFFAOYSA-N	O=C(NCCCCCCCCNC(=O)C(Cl)Cl)C(Cl)Cl	CHEMBL3276621	
FARMEEAGJWMFSZ-UHFFFAOYSA-N	Cc1cc(C)c(N(Cc2ccccc2)S(=O)(=O)c2ccc(OCCNC(=O)c3cc4ccccc4o3)cc2)c(C(=O)NO)c1	CHEMBL327002	
FASDKYOPVNHBLU-ZETCQYMHSA-N	CCCN[C@H]1CCc2nc(N)sc2C1	CHEMBL301265	
FASLEVZZILWGJD-UHFFFAOYSA-N	COc1cc(-c2ccc3c(c2)Nc2ccc(C(C)(C)C(=O)Nc4ccc(N5CCOCC5)cc4)cc2NC3=O)ccc1[N+](=O)[O-]	CHEMBL540992	
FATGTHLOZSXOBC-UHFFFAOYSA-N	Cc1c(Cc2ccc3ccccc3n2)c2cc(F)ccc2n1CC(=O)O	CHEMBL560993	
FAWSUKOIROHXAP-NPMXOYFQSA-N	CC(=O)N1c2ccc(-c3ccc(C(=O)O)cc3)cc2[C@H](Nc2ccc(Cl)cc2)C[C@@H]1C	CHEMBL2177300	
FAZZYPIBZBGQSH-UHFFFAOYSA-N	CCc1cccc2c1N(C)Cc1cc3c(cc1-2)OCO3	CHEMBL223713	
FBKMWOJEPMPVTQ-UHFFFAOYSA-N	NS(=O)(=O)NCCNc1nonc1/C(=N\O)Nc1ccc(F)c(Br)c1	CHEMBL3545369	
FBLPQCAQRNSVHB-UHFFFAOYSA-N	CCc1cncnc1N1CCN(Cc2nc3cc(C(F)(F)F)ccc3[nH]2)CC1	CHEMBL2134202	
FBOUYBDGKBSUES-VXKWHMMOSA-N	O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1	CHEMBL1200803	
FBOZXECLQNJBKD-ZDUSSCGKSA-N	CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1	CHEMBL1376974	
FBPXLHRHDPRVOH-UHFFFAOYSA-N	Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)c(C(=O)Nc2ccc(F)cc2)c1	CHEMBL50024	
FBSFWRHWHYMIOG-UHFFFAOYSA-N	COC(=O)c1cc(O)c(O)c(O)c1	CHEMBL65675	
FBSRBPSSIDGSEB-UHFFFAOYSA-N	CN(c1ccc(-c2cc3c(=O)n(C)c(=O)n(C)c3cc2O)nn1)C1CC(C)(C)NC(C)(C)C1		
FCCNSUIJIOOXEZ-SJYYZXOBSA-N	O=S(=O)(O)O[C@H]1[C@H](O)CO[C@@H](O[C@@H]2CO[C@@H](O)[C@H](OS(=O)(=O)O)[C@H]2OS(=O)(=O)O)[C@@H]1OS(=O)(=O)O	CHEMBL4073796	
FCCUUXVXNBHGAZ-YLJYHZDGSA-N	Cn1cc(-c2cc(Oc3ccc4nc(N[C@@H]5CCCC[C@H]5O)sc4c3)ccn2)cn1		
FCFLRBRNNOEQMR-MRVPVSSYSA-N	N[C@H](CNC(=O)c1cc2c(Br)cccc2[nH]1)C(=O)O	CHEMBL571005	
FDDDEECHVMSUSB-UHFFFAOYSA-N	Nc1ccc(S(N)(=O)=O)cc1	CHEMBL21	
FDLOBNTWQDSHPF-UHFFFAOYSA-N	CC(C)c1cc(Oc2c(Br)cc(CC(=O)O)cc2Br)ccc1O	CHEMBL39174	
FDLYAMZZIXQODN-UHFFFAOYSA-N	O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1	CHEMBL521686	
FDTXHWQFIXYHCL-QGZVFWFLSA-N	O=C(c1ccc(-n2nnc3cccnc32)cc1)N(c1ncccc1Cl)[C@@H]1CCCNC1	CHEMBL4109308	
FDWQSLRDIBRKEI-UHFFFAOYSA-N	CC(C)(C)c1cnc(CSc2cnc(NC(=O)Cc3ccc(CNC(CO)CO)cc3)s2)o1	CHEMBL300936	
FDXQKWSTUZCCTM-UHFFFAOYSA-N	CNCC(O)CC12CCC(c3ccccc31)c1ccccc12	CHEMBL1213009	
FECQXVPRUCCUIL-UHFFFAOYSA-N	Nc1nc2c(ccc3ccccc32)s1	CHEMBL1709719	
FEGRQUWSKADGSP-UHFFFAOYSA-N	O=C(Nc1cncnc1)c1c(Cl)ccc2c(Nc3cccc(C(F)(F)F)c3)noc12	CHEMBL491429	
FELGMEQIXOGIFQ-UHFFFAOYSA-N	Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O	CHEMBL1201111	
FERIKTBTNCSGJS-KIGHRTHISA-N	N[C@@]1(C(=O)O)C[C@H](C(=O)O)[C@H](C(=O)O)C1	CHEMBL285043	
FEUMHQAIPUNRCH-ICQOZSIZSA-N	O=C(O)CCCCCCN1C(=O)CCC[C@@H]1/C=C/[C@@H](O)Cc1ccccc1		
FEWMVFZZCUSAMK-OAQYLSRUSA-N	Nc1cc(COc2ccccc2CC(=O)O)cc(-c2cccc([C@H](N)CO)c2)c1		
FFAJBRIJPGOECU-INIZCTEOSA-N	Cn1nc(C2CC2)cc1NC(=O)N[C@H](CO)CCN1CC(Oc2ccc(Cl)cc2)C1		
FFGNNGLKJOEDAC-UHFFFAOYSA-N	N#Cc1cc(S(=O)(=O)N2C(=O)N(CCCCCN)C(=O)C2Cc2c[nH]c3ccccc23)ccc1Oc1ccc(N)cc1		
FFGPTBGBLSHEPO-UHFFFAOYSA-N	NC(=O)N1c2ccccc2C=Cc2ccccc21	CHEMBL108	
FFHSQDAETWTILU-UHFFFAOYSA-N	COc1cc(-c2cnc(N)c(N3CCC(C(=O)O)CC3)n2)cc(OC)c1OC	CHEMBL1231522	
FFNWMBDISAYHDC-UHFFFAOYSA-N	CCN(CC)CCOC(=O)c1cc(Cl)c(N)cc1OC	CHEMBL1256773	
FFQQVSHJKNRETB-UHFFFAOYSA-N	Nc1c2ncnc-2[nH]c(O)c1-c1nc2ccccc2[nH]1	CHEMBL383299	
FFWUPFYTTMMSTH-UHFFFAOYSA-N	O=C(Oc1cccc2c(O)nccc12)c1ccccc1	CHEMBL1584950	
FGPJLEXUYISLTH-UHFFFAOYSA-N	COc1ccc(Nc2ncc(Cl)c(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)c4c3C(=O)N(C)C4)n2)c(OC)c1		
FGQFOYHRJSUHMR-UHFFFAOYSA-N	O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12	CHEMBL2105720	
FGSPLFJACJLYCT-UHFFFAOYSA-N	Nc1nc(-c2ccc(C(F)(F)F)cc2)cc(N(Cc2ccccn2)Cc2ccccn2)n1		
FGTCROZDHDSNIO-UHFFFAOYSA-N	O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12	CHEMBL1614710	
FGXWKSZFVQUSTL-UHFFFAOYSA-N	O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1	CHEMBL219916	
FGYMJXFSHBLHLW-CYBMUJFWSA-N	COc1ncc(C)cc1CC[C@@](O)(CC(=O)O)C(=O)O	CHEMBL3771118	
FHBANDDJQJAZOQ-CQSZACIVSA-N	C[C@H](c1nc2c(cnn2C2CCOCC2)c(=O)[nH]1)N1CC(Oc2ccccc2)C1	CHEMBL2180073	
FHHHOYXPRDYHEZ-COXVUDFISA-N	CC(=O)SC[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O	CHEMBL2103775	
FHKSAMKFFJMXMV-BGERDNNASA-N	O=C([C@@H]1CSC(c2cccnc2)N1)N1CCN(CCCc2ccccc2)CC1	CHEMBL156461	
FHWSAZXFPUMKFL-UHFFFAOYSA-N	Cc1ccc(Oc2nc3cc(-c4ccc5c(ccn5C)c4)c(Cl)cc3[nH]2)cc1C(=O)O	CHEMBL3393127	
FIKIIYZRADISQS-UHFFFAOYSA-N	COc1ccccc1Nc1nc(-c2cc3cccc(N)c3oc2=O)cs1		
FIKVYIRIUOFLLR-UHFFFAOYSA-N	CC(CC(=O)c1ccc(-c2ccc(F)cc2F)cc1)C(=O)O		
FIMYFEGKMOCQKT-UHFFFAOYSA-N	O=C(NOCCO)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F	CHEMBL1614766	
FIQOSSLORKDEGE-UHFFFAOYSA-N	O=C(Nc1ccccc1N1CCCCC1)c1ccc(F)cc1	CHEMBL1327732	
FIUDDEQHPBHZBI-AEPNJDANSA-N	COC[C@@H](Oc1cc(C[C@@H]2C[S+]([O-])C[C@H](NCc3cccc(C(C)(C)C)c3)[C@H]2O)cc(F)c1N)C(F)(F)F		
FIVPIPIDMRVLAY-RBJBARPLSA-N	CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3	CHEMBL145588	
FJDDSMSDZHURBJ-UHFFFAOYSA-N	COc1ccc2[nH]c(I)c(CCNC(C)=O)c2c1	CHEMBL289233	
